"7/5/2013 12:00:00 AM","GS              ","NYSE    ","153.240005"
"7/5/2013 12:00:00 AM","IBM             ","NYSE    ","194.929993"
"7/5/2013 12:00:00 AM","JPM             ","NYSE    ","53.99"
"7/5/2013 12:00:00 AM","KO              ","NYSE    ","40.52"
"7/5/2013 12:00:00 AM","MCO             ","NYSE    ","60.740002"
"7/5/2013 12:00:00 AM","MDT             ","NYSE    ","52.41"
"7/5/2013 12:00:00 AM","MRK             ","NYSE    ","47.16"
"7/5/2013 12:00:00 AM","PFE             ","NYSE    ","27.969999"
"7/5/2013 12:00:00 AM","PG              ","NYSE    ","78.339996"
"7/5/2013 12:00:00 AM","PSX             ","NYSE    ","57.240002"
"7/5/2013 12:00:00 AM","T               ","NYSE    ","35.830002"
"7/5/2013 12:00:00 AM","USB             ","NYSE    ","36.759998"
"7/5/2013 12:00:00 AM","WFC             ","NYSE    ","42.07"
"7/5/2013 12:00:00 AM","WMT             ","NYSE    ","75.209999"
"7/5/2013 12:00:00 AM","XOM             ","NYSE    ","91.57"
"7/5/2013 12:00:00 AM","AAPL            ","OTC     ","417.420013"
"7/5/2013 12:00:00 AM","AMGN            ","OTC     ","97.639999"
"7/5/2013 12:00:00 AM","AMZN            ","OTC     ","285.88"
"7/5/2013 12:00:00 AM","BKNG            ","OTC     ","855.159973"
"7/5/2013 12:00:00 AM","CHTR            ","OTC     ","127.379997"
"7/5/2013 12:00:00 AM","DELL            ","OTC     ","14.33"
"7/5/2013 12:00:00 AM","DTV             ","OTC     ","63.639999"
"7/5/2013 12:00:00 AM","EBAY            ","OTC     ","53.849998"
"7/5/2013 12:00:00 AM","FB              ","OTC     ","24.370001"
"7/5/2013 12:00:00 AM","FDML            ","OTC     ","10.13"
"7/5/2013 12:00:00 AM","HOLX            ","OTC     ","19.440001"
"7/5/2013 12:00:00 AM","MSFT            ","OTC     ","34.209999"
"7/5/2013 12:00:00 AM","NFLX            ","OTC     ","225.100006"
"7/5/2013 12:00:00 AM","PEP             ","OTC     ","80.800003"
"7/5/2013 12:00:00 AM","QQQ             ","OTC     ","72.559998"
"7/5/2013 12:00:00 AM","YHOO            ","OTC     ","25.68"
"7/5/2013 12:00:00 AM","EEM             ","P       ","37.34"
"7/8/2013 12:00:00 AM","AGN             ","NYSE    ","126.489998"
"7/8/2013 12:00:00 AM","AIG             ","NYSE    ","45.52"
"7/8/2013 12:00:00 AM","APD             ","NYSE    ","92.349998"
"7/8/2013 12:00:00 AM","AXP             ","NYSE    ","77.040001"
"7/8/2013 12:00:00 AM","BAC             ","NYSE    ","13.28"
"7/8/2013 12:00:00 AM","BAX             ","NYSE    ","71.07"
"7/8/2013 12:00:00 AM","COP             ","NYSE    ","63.040001"
"7/8/2013 12:00:00 AM","CP              ","NYSE    ","119.830002"
"7/8/2013 12:00:00 AM","CVI             ","NYSE    ","47.57"
"7/8/2013 12:00:00 AM","CVX             ","NYSE    ","121.24"
"7/8/2013 12:00:00 AM","DAL             ","NYSE    ","19.030001"
"7/8/2013 12:00:00 AM","DVA             ","NYSE    ","116.879997"
"7/8/2013 12:00:00 AM","EMC             ","NYSE    ","24.299999"
"7/8/2013 12:00:00 AM","FRX             ","NYSE    ","42.490002"
"7/8/2013 12:00:00 AM","GE              ","NYSE    ","23.32"
"7/8/2013 12:00:00 AM","GM              ","NYSE    ","34.639999"
"7/8/2013 12:00:00 AM","GS              ","NYSE    ","153.809998"
"7/8/2013 12:00:00 AM","IBM             ","NYSE    ","194.979996"
"7/8/2013 12:00:00 AM","JPM             ","NYSE    ","54.700001"
"7/8/2013 12:00:00 AM","KO              ","NYSE    ","40.540001"
"7/8/2013 12:00:00 AM","MCO             ","NYSE    ","61.259998"
"7/8/2013 12:00:00 AM","MDT             ","NYSE    ","52.790001"
"7/8/2013 12:00:00 AM","MRK             ","NYSE    ","47.41"
"7/8/2013 12:00:00 AM","PFE             ","NYSE    ","28.129999"
"7/8/2013 12:00:00 AM","PG              ","NYSE    ","78.760002"
"7/8/2013 12:00:00 AM","PSX             ","NYSE    ","58.75"
"7/8/2013 12:00:00 AM","T               ","NYSE    ","35.580002"
"7/8/2013 12:00:00 AM","USB             ","NYSE    ","37.049999"
"7/8/2013 12:00:00 AM","WFC             ","NYSE    ","42.830002"
"7/8/2013 12:00:00 AM","WMT             ","NYSE    ","76.709999"
"7/8/2013 12:00:00 AM","XOM             ","NYSE    ","92.25"
"7/8/2013 12:00:00 AM","AAPL            ","OTC     ","415.049988"
"7/8/2013 12:00:00 AM","AMGN            ","OTC     ","98.18"
"7/8/2013 12:00:00 AM","AMZN            ","OTC     ","290.73999"
"7/8/2013 12:00:00 AM","BKNG            ","OTC     ","888.419983"
"7/8/2013 12:00:00 AM","CHTR            ","OTC     ","127.839996"
"7/8/2013 12:00:00 AM","DELL            ","OTC     ","14.33"
"7/8/2013 12:00:00 AM","DTV             ","OTC     ","63.459999"
"7/8/2013 12:00:00 AM","EBAY            ","OTC     ","53.720001"
"7/8/2013 12:00:00 AM","FB              ","OTC     ","24.709999"
"7/8/2013 12:00:00 AM","FDML            ","OTC     ","10.13"
"7/8/2013 12:00:00 AM","HOLX            ","OTC     ","19.219999"
"7/8/2013 12:00:00 AM","MSFT            ","OTC     ","34.330002"
"7/8/2013 12:00:00 AM","NFLX            ","OTC     ","233.070007"
"7/8/2013 12:00:00 AM","PEP             ","OTC     ","81.779999"
"7/8/2013 12:00:00 AM","QQQ             ","OTC     ","72.650002"
"7/8/2013 12:00:00 AM","YHOO            ","OTC     ","25.540001"
"7/8/2013 12:00:00 AM","EEM             ","P       ","37.41"
"7/9/2013 12:00:00 AM","AGN             ","NYSE    ","125.709999"
"7/9/2013 12:00:00 AM","AIG             ","NYSE    ","45.779999"
"7/9/2013 12:00:00 AM","APD             ","NYSE    ","95.959999"
"7/9/2013 12:00:00 AM","AXP             ","NYSE    ","77.610001"
"7/9/2013 12:00:00 AM","BAC             ","NYSE    ","13.53"
"7/9/2013 12:00:00 AM","BAX             ","NYSE    ","71.45"
"7/9/2013 12:00:00 AM","COP             ","NYSE    ","63.5"
"7/9/2013 12:00:00 AM","CP              ","NYSE    ","122.050003"
"7/9/2013 12:00:00 AM","CVI             ","NYSE    ","47.93"
"7/9/2013 12:00:00 AM","CVX             ","NYSE    ","123.269997"
"7/9/2013 12:00:00 AM","DAL             ","NYSE    ","19.33"
"7/9/2013 12:00:00 AM","DVA             ","NYSE    ","116"
"7/9/2013 12:00:00 AM","EMC             ","NYSE    ","24.790001"
"7/9/2013 12:00:00 AM","FRX             ","NYSE    ","42.599998"
"7/9/2013 12:00:00 AM","GE              ","NYSE    ","23.620001"
"7/9/2013 12:00:00 AM","GM              ","NYSE    ","34.919998"
"7/9/2013 12:00:00 AM","GS              ","NYSE    ","156.940002"
"7/9/2013 12:00:00 AM","IBM             ","NYSE    ","191.300003"
"7/9/2013 12:00:00 AM","JPM             ","NYSE    ","54.89"
"7/9/2013 12:00:00 AM","KO              ","NYSE    ","40.830002"
"7/9/2013 12:00:00 AM","MCO             ","NYSE    ","61.66"
"7/9/2013 12:00:00 AM","MDT             ","NYSE    ","52.880001"
"7/9/2013 12:00:00 AM","MRK             ","NYSE    ","47.619999"
"7/9/2013 12:00:00 AM","PFE             ","NYSE    ","28.35"
"7/9/2013 12:00:00 AM","PG              ","NYSE    ","79.57"
"7/9/2013 12:00:00 AM","PSX             ","NYSE    ","58.509998"
"7/9/2013 12:00:00 AM","T               ","NYSE    ","35.599998"
"7/9/2013 12:00:00 AM","USB             ","NYSE    ","37.290001"
"7/9/2013 12:00:00 AM","WFC             ","NYSE    ","42.700001"
"7/9/2013 12:00:00 AM","WMT             ","NYSE    ","77.029999"
"7/9/2013 12:00:00 AM","XOM             ","NYSE    ","93.339996"
"7/9/2013 12:00:00 AM","AAPL            ","OTC     ","422.119995"
"7/9/2013 12:00:00 AM","AMGN            ","OTC     ","98.290001"
"7/9/2013 12:00:00 AM","AMZN            ","OTC     ","291.51001"
"7/9/2013 12:00:00 AM","BKNG            ","OTC     ","897.059998"
"7/9/2013 12:00:00 AM","CHTR            ","OTC     ","0"
"7/9/2013 12:00:00 AM","CHTR            ","OTC     ","125.669998"
"7/9/2013 12:00:00 AM","DELL            ","OTC     ","14.33"
"7/9/2013 12:00:00 AM","DTV             ","OTC     ","62.41"
"7/9/2013 12:00:00 AM","EBAY            ","OTC     ","54.490002"
"7/9/2013 12:00:00 AM","FB              ","OTC     ","25.459999"
"7/9/2013 12:00:00 AM","FDML            ","OTC     ","10.17"
"7/9/2013 12:00:00 AM","HOLX            ","OTC     ","18.690001"
"7/9/2013 12:00:00 AM","MSFT            ","OTC     ","34.349998"
"7/9/2013 12:00:00 AM","NFLX            ","OTC     ","247.130005"
"7/9/2013 12:00:00 AM","PEP             ","OTC     ","82.769997"
"7/9/2013 12:00:00 AM","QQQ             ","OTC     ","73.089996"
"7/9/2013 12:00:00 AM","YHOO            ","OTC     ","26.67"
"7/9/2013 12:00:00 AM","EEM             ","P       ","37.869999"
"7/10/2013 12:00:00 AM","AGN             ","NYSE    ","124.07"
"7/10/2013 12:00:00 AM","AIG             ","NYSE    ","45.720001"
"7/10/2013 12:00:00 AM","APD             ","NYSE    ","96.529999"
"7/10/2013 12:00:00 AM","AXP             ","NYSE    ","76.330002"
"7/10/2013 12:00:00 AM","BAC             ","NYSE    ","13.37"
